question_id,length,date,text
127429,871,2016-07-18 17:18:00,"שלום, 
 
התחלתי עבודה חדשה לפני כמה חודשים. 
ע""פ החוזה, מיקום העבודה תוכנן להיות ב{מקום-א}. (ציטוט מהחוזה: ""קיימת כוונה להקים פעילות ... ב{מקום-א}""). 
3 שבועות לפני תחילת העבודה, נודע לי שאתחיל במקום אחר עד שיכינו את המקום. 
כמה ימים לפני תחילת העבודה, התקבלה הודעה שהמעבד יהיה לאחר 4 חודשים ושתהיה השתדלות להקדים זאת. 
בתום 4 החודשים הודיעו שכנראה מתכוונים לאחר את מועד המעבר לעוד 5 חודשים (סה""כ: 9 חודשים מאז תחילת העבודה). 
 
המרחק בין המיקומים הוא אמנם פחות מ40 ק""מ (מרחק חוקי שמעסיק יכול להעתיק מקום עבודה בלי שזה ייחשב ל""הרעת תנאים"") 
אבל המיקום המקורי דרש נסיעה באוטובוס אחד, והמיקום הנוכחי שלושה אוטובוסים. 
זמן ההגעה\חזרה הוא ארוך משמעותית (וגם יותר קשה להירדם במעבר בין אוטובוסים). 
 
לא הייתי מגדיר את העבודה הזאת כ""משרת החלומות"" בלשון המעטה. 
אמנם לא הייתי מתפטר אם העבודה הייתה במיקום המקורי כמו שהובטח. 
 
האם אתם הייתם מתפטרים? האם יש עילה לתביעה? 
 
תודה!"
127400,1028,2016-07-18 16:40:00,"שלום לכולם. 
לא מזמן השתחררתי ועכשיו אני עובדת בעבודה מועדפת כמלצרית. 
המלצרים והאחמשים שאיתם אני עובדת הם כולם חבר׳ה צעירים בשנות ה20 שלהם. 
לא מזמן אחד האחמשים (בן 24) התחיל להפגין כלפיי עניין, בהתחלה חשבתי שהוא עושה את זה בצחוק אבל עם הזמן אני מתחילה להבין שהוא מתחיל איתי ברצינות. 
אני מנסה להראות לו שאני לא לוקחת את כול זה ברצינות (בתקווה שהוא יבין את הרמז) בגלל שהמצב הזה גורם לי לאי-נוחות מכמה סיבות: 
הראשונה היא שאני פשוט לא מעוניינת בו. 
השניה היא שהאקסית שלו, שאיתה הוא היה כמה שנים, היא אחת המלצריות שעובדות איתי. למרות שהם ניפרדו לפני כמה חודשים וכבר יש לה מישהו חדש, אני חושבת שהמצב הזה יכול ליצור ביני לבינה קצת מתח והרגשה לא נעימה. 
עכשיו הבעיה היא שאני לא יודעת איך להגיד לו שאני לא בעניין... בכול סיטואציה אחרת, עד כמה שקשה לי להגיד ״לא״, אני תמיד אומרת לבחור בצורה מכבדת שאני לא מעוניינת וכך הנושא ניסגר. 
אבל איתו זה אחרת - הוא האחמש שלי, אני לא רוצה שהסירוב שלי ישפיע על העבודה שלי, אני לא רוצה שתהיה בינינו מבוכה והרגשה לא נעימה שתשפיע על יחסי העבודה בינינו. 
בבקשה תעזרו לי לצאת המהצב הזה. 
תודה לכולם!!!"
127391,871,2016-07-18 16:16:00,"אני בן 18. בגיל 13 וחצי התחלתי תהליך של יישור שיניים - היה לי גשר במשך שנתיים וחצי, ובחצי שנה הראשונה הייתי מרכיב רסן בשעות הלילה, מכיוון שהייתה לי לסת עליונה מאוד בולטת. לפני שנתיים הורדתי את הגשר ואני מאוד מרוצה מהתוצאה, השיניים שלי ישרות ומסודרות. כמו כן הרכיבו לי קיבועים גם לשיניים התחתונות וגם לשיניים העליונות.  
בנוסף, קיבלתי פלטה שאני אמור להרכיב על השיניים העליונות בשעות הלילה. הבעיה היא שאני כבר המון זמן לא מקפיד על הרכבת הפלטה, היא מאוד מפריעה לי ומעיקה על השינה שלי. כשהסתיים תהליך יישור השיניים (לפני שנתיים, כפי שציינתי) שאלתי את האורתודנט למשך איזו תקופה אני צריך להרכיב את הפלטה בזמן השינה, והוא השיב לי שלמשך עשור(!!!). זה נשמע לי מאוד הזוי ומדאיג אבל בכל זאת אני לא טורח להקפיד על זה. אני חושש שיישור השיניים ייהרס, ולכן אבקש מגולשים שעברו תהליך כמו שלי (רסן, גשר וקיבוע) שיספקו לי מידע על ההכרחיות או על חוסר ההכרחיות שבפלטה המעצבנת הזו... תודה רבה."
127390,1270,2016-07-18 15:45:00,"היי, אני די שבורה . לפני 9 חודשים האקס שלי זרק אותי אחרי קשר של 3 שנים. הוא התנהג בקשר כמו חלאה , בגד בי,קילל אותי מדי פעם והתייחס אלי לא הכי מכבד. למרות שאני כביכול הייתי אמורה לזרוק אותו אחרי מה שעשה לי, הוא זה שזרק אותי בסוף בהודעת ווצפ בטענה כי קשה לו להפרד ממני כי הוא אוהב אותי ורוצה אותי אבל אנחנו לא מתאימים הסיבה האמיתית היא שהוא פשוט ראה מישהי אחרת ורצה להיות איתה ,כך התברר לי מאןחר יותר . הייתי שבורה נורא אבל לא הראתי את זה. לא שקעתי לדיכאון ולא ישבתי בבית מוקפת טישו וגלידה אלא יצאתי לעבוד והמשכתי בלימודים כרגיל. למרות שזה היה כאב בל יתואר . החלטתי להשאיר אותו בפייס, למרות שניתקתי איתו קשר בכל מקום אפשרי ולא ניסיתי ליצור איתו קשר לאחר הפרידה, אפשר לומר שדי נעלמתי.  לא מזמן היה לו יומולדת , שלחתי לו מזל טוב סולידי בלי הרבה רגש, הוא החזיר לי תודה רבה על ההודעה ושהוא מעריך זאת. חודש לאחר מכן חל יום ההולדת שלי. ציפיתי כמובן להודעה קטנה ולסוג של יחס הרי אני שלחתי לו הודעה, בכל מקרה היינו זוג תקופה לא קצרה. הוא פשוט התעלם ולא שלח כלום. זה העציב אותי מאוד. בחיים לא פגעתי בו ולא עשיתי לו דבר רע הוא זה שפגע בי ורמס אותי מגיע לי לפחות איזה מזל טוב לא?  טני יודעת איך אני נשמעת, פתטית עלובה שצמאה ליחס מחתיכת זבל שלא שווה את זה שאני חושבת עליו, אבל עדיין פגועה מאוד. למה הוא עשה לי את זה? ינעל העולם לא עשיתי לך כלום למה אתה מתנהג כמו נבלה? אני לא מבינה :/"
127380,1978,2016-07-18 15:15:00,"היי לכם, 
אז ככה: 
אני עובדת בעבודה מאוד פשוטה כבר שנה, כי הייתי בתקופת לימודים ואני עוזבת שם. 
מאוד התחברתי לכולם שם, כי זה היה מקום קטן וחמים, ויש לי משם כמה חברות ממש טובות. 
יש מישהי ספציפית, נקרא לה טל, בהתחלה היא הייתה נראית לי מאוד מוחצנת ואגרסיבית אפילו, ובמשל הזמן למדתי שזה מגננות שהיא בנתה על עצמה עם הזמן. 
יום אחד דיברתי עם המנהלת שלי, והיא השחילה לי כזה: ""את באמת לא רואה שהיא נלחמת על הכסף, שאתם מסתלבטות עליה שהיא קמצנית?"" 
ופתחתי עיניים, וזה עצוב מה שראיתי.  
היא בבית עם מצב כלכלי מאוד קשה, וכנראה גם נפשי. אבא שלה שותה, ואמא שלה לא ממש אכפת לה מהילדים שממש קטנים, והיא כולה בת 16. 
היא פלטה לי בטעות שמביאים להם אוכל מעמותות של צדקה. 
היא מסתובבת כל הזמן ברחובות עם עוד נוער כמוה, שמחפשים כל היום אלכוהול וסמי ם. 
 
אז יש כאלה אנשים, הבנתי את זה מזמן. 
אני אישית לא נתקלתי כי אני מאוד מפונקת וילדה של אבא ואמא שקיבלה את כל מה שאפשר, ואני לא רגילה לחברה של אנשים שגדלו ברחוב. 
 
אבל, ממש קשה לי לגבי טל. 
היא מסתובבת עם כל החברים האלה, ולא נוגעת בכלום. היא לא נמצאת עם בנים, לא שותה ולא מעשנת. היא עובדת קשה ומרוויחה כסף והיא בחורה חדורת מטרה ועם כבוד בשמיים שלא תראה שיש לה קשיים. 
אני יודעת שהיא תוכל להצליח, הרבה יותר ממני. שאם היא תהיה מנהלת של משהו, היא תנהל ובענק. שאם היא תכנס לחברה היא תשגשג שם.  
כולם אוהבים אותה, והיא מוכשרת ומסוגלת להרבה. 
אבל, אני לא חושבת שיא תצליח לצאת מהמעגל של הרחוב. 
הסיכוי שהיא תכיר מישהו כמוה, תתחתן איתו בגיל 18 ותנהל חיים כמו של ההורים שלה ענק. 
 
אני כל הזמן מנסה לשכנע אותה לעשות משהו עם עצמה, לדאוג לאחים ששלה הקטנים ולעצמה בעיקר ואני מסבירה לה שהיא יכולה להצליח בטירוף. 
היא מחזיקה ממני. אני רואה שנדלק לה משהו בעיניים שאני אומרת לה את זה. 
היא מספרת לי שהיא רוצה ללמוד בעתיד, להתקדם. 
 
זה מתחיל כל הזמן להציק לי בראש. 
למה אנשים נמצאים במעגלים כאלה נוראיים, ואיך אני בתור בנאדם כזה קטן ולא משמעותי יכולה לעזור לה ולעוד הרבה לצאת מזה? 
ובעצם אולי יכול להיות שטוב לה שם, שהרחוב זה הבית שלה? 
שהיא לא רואה שום צורך לפרוץ החוצה? 
אני מרגישה אדם קטן שרוצה לכבוש ולשנות את הכללים הבסיסים של העולם.  
אני עד כדי כך פטתית?"
127354,927,2016-07-18 15:00:00,"יש לי ידידה שעושה למעני הכל..מייעצת, עוזרת באופן יוצא דופן, דואגת ובאמת מראה שאכפת לה ממני יחסית לחברים אחרים שלי. 
אבל.. מצד אחד, מעריך אותה מאוד..ומצד שני, היא מגעילה אותי. 
היא לא הכי נשית שיש, תמיד תקוע לה משהו בין השיניים וזה נראה שהיא לא מצחצחת אותם טוב, היא לא סטרילית ואני נגעל כשהיא מגישה לי אוכל בבית שלה, היא מדברת גם המון ומתישה אותי עם מאות הסיפורים שלה בכל יציאה. היא לא מפסיקה גם לשלוח לי הודעות ומרגיש שהיא שמשעמם לה, וגם לי יש חיים..אני לא יכול להתפנות אליה 24/7 
בנוסף, דבר שממש מפריע לי: היא מחייכת כמו אוטיסטית בתמונות וכשהיא מעלה אותם לפייסבוק (איתי בין היתר) הרבה מהחברים שלי שואלים אותי מי זו היצורה הזו..וכבר לא נעים לי! אני מרגיש שאני צריך להתנצל על כך שהיא ידידה שלי בפני אנשים. 
אני מגיע למצב שאני אוכל, וכשאני נזכר בה מתחשק לי להקיא את האוכל.. 
אחרי כל הפריקה הזו..איך אני מתמודד איתה? 
אני לא רואה עצמי מנתק איתה קשר אחרי כל הדברים היפים שעשתה עבורי, אך מצד שני היא מעיקה ומגעילה אותי. 
אשמח לעזרה!"
127362,2171,2016-07-18 14:59:00,"שלום לכולם,  
 
יש מישהי שאני יוצא איתה זמן רב ובאת הכל מושלם. כיף לנו. מחזיקים ידיים, פתוחים, מצחיק ובאמת כל יציאה היא מדהימה לנו. 
 
תמיד ראו אותנו, ראו אותי מדבר איתה הרבה ושאלו אותיי למה אני לא מקדם את הקשר איתה?  
הייתי מגחך ואומר למה אני צריך... לא מאמין בזה. עד שבאמת הבנתי שאני ממש אוהב אותה ושאלתי את עצמי למה לא? אני אוהב אותה ומושלם לנו ביחד אז למה לטאטא את זה?  
 
החלטתי שאני חייב להגיד לה את זה. לשים את זה על השולחן.. לא יכול להשאיר את זה בבטן.  
יצאנו שלשום ולראת הסוף פתחתי את זה בפניה ואמרתי לה שאני מאוד מעוניין שנקדם את הקשר, כמובן שזה מאוד הביך אותה וגרם לה להסמיק אבל בשורה תחתונה התשובה שקיבלתי הייתה שדווקא עכשיו אני בא לה עם זה? בטיימינג לא טוב וגם שהיא לא רוצה להרוס את מה שיש.  
 
הגבתי בצורה נורא שלווה ורגוע אמרתי לה שזה נטו בחירה שלה והכל בסדר בנינו. 
הסברתי לה שחשבתי על זה ושאלתי את עצמי למה לא? ולא ראיתי סיבה שתימנע את זה ממני.  
 
אני חייב להודות שבאמת הגעתי בטיימנג לא טוב.. היא טסה בעוד כמה חודשים לשנה. 
אבל לא יכולתי שלא להגיד לה, הייתי חייב לשתף אותה בזה כבר. לקחתי את הטיסה שלה בחשבון ועדיין החלטתי להגיד לה. העיק לא לטשטש את זה ולהתחרט על זה בעתיד.  
 
התשובה שלה שברה אותי, התאכזבתי מאוד. 
באמת שלא ציפתי לתשובה הזו ויותר מזה, לא ציפתי שאני אגיב בדכאון כזה.  
מאז היא מנסה להחזיר את השיחות למסלול. ופשוט קשה לי זה שבר אותי. 
 
אנחנו מבלים המון וכל כך נהנים בסך הכל רציתי לקדם את זה. אני אוהב אותה.  
אנחנו כל כך מתאימים ויכולים להעניק אחד לשנייה המון. 
 
התשובה שלה אפילו גרמה לי לחשוב על הנושא בצורה יותר גשמית שאני מאוד מתקדם לגילי. אני עם דירה משל עצמי, רכב, פרוייקטור, אסטתי, ונמצא בתפקיד שמאוד מסדר אותי באזרחות. אני שונא לדבר על זה ואני מרשה לעצמי להגיד את זה רק כאן.  
למעשה, רק החברים שבאמת קרובים אליי יודעים את זה. וכל כך הייתי רוצה לחלוק את זה איתה אפילו במובן הגשמי והחומרי יותר.  
 
אני לא רוצה להרוס את זה.. אבל באמת שלא יכולתי להשאיר את זה אצלי. 
אני גם לא רוצה להיות ה""ידיד"" הזה בזמן שאני אוהב אותה ככה.  
קשה לי לדבר איתה כמו פעם משום שבאמת נשברתי.  
מצטער על החפירה הארוכה. פשוט לא שיתפתי את זה עם אף אחד. 
 
האם יש עוד סיכוי שהיא תתחרט? איך אני משלים עם זה שבחורה ששידרה אליי טונות של אהבה לא רוצה לקדם את זה.  
קשה לי לדבר איתה עכשיו.אפילו הרצון שלי לדבר איתי ירד, נשברתי ממנה.  
תודה רבה! ומצטער על החפירה.."
127317,990,2016-07-18 14:53:00,"שלום לכם אסק פיפל,  
 
קודם אני רק רוצה לבקש שתהיו עדינים ולא תשפטו אותי יותר מדי - גם ככה קשה לי ואני כבר לא יודעת מה לעשות.  
 
אני בת 19, חיילת (עוד מעט מקבלת רב""ט) בבסיס פתוח במרכז הארץ. יש לי חבר כבר שנה, הוא בן 21 ובדיוק השתחרר חודש שעבר. אנחנו ביחד כבר שנה ואנחנו ממש מאוהבים, עד השמיים! 
 
העניין הוא שאני מגיעה מבית מסורתי, וחינכו אותי שאישה צריכה לחכות עד החתונה כדי לאבד את הבתולים ולא שנייה לפני. עם החבר שלי כבר התנשקתי וכאלה אבל לא עשינו הרבה מעבר. הוא ממש מקסים ואמר שהוא יחכה לי כמה שצריך, והוא יודע שאני מתכוונת לחכות עד לחתונה. לפני שבוע הוא שאל אותי מה אני חושבת על חתונה, ולא כל כך ידעתי מה לענות לו. מצד אחד רציתי לצרוח ""כן!!"" מרוב התרגשות - אני כל כך אוהבת אותו ונוכל סוף סוף לממש את האהבה שלנו, אבל מצד שני אני חוששת לעשות צעד כזה. זה צעד מאוד משמעותי וחשוב ואני לא יודעת אם זה הדבר הנכון לעשות.  
 
מה אתם אומרים, כדאי להתחתן איתו עכשיו כדי שנוכל לשכב סוף סוף או לחכות עוד איזה שנה-שנתיים? אני גם לא רוצה למשוך אותו יותר מדי זמן, מה גם ששנינו כבר נורא רוצים לשכב...."
127307,2768,2016-07-18 14:37:00,"היה לי קטע עם ידיד ממש טוב שלי מאיזה כיתה ח' ואני עכשיו בי', שנינו רצינו אחד את השני והתנשקנו שהיינו שיכורים וזה הפך לקטע, גם רבנו, היו הרבה דברים בכל הזמן הזה, בגלל גם שזה היה לי מוזר קצת פגעתי בו, כי אמרתי לו אחרי שהתנשקנו"" ""וואי זה נראלי טעות"" בפעמים שהתנשקנו, כי לא ידעתי אם ישלו רגשות אליי או שהוא סתם רוצה להתנשק, ואז מתישהו שהוא היה שיכור הוא אמר לי, את חושבת שאני מנצל אותך? כי לפי כל ההתנהגויות שלך זה נראה ככה (נפגעתי כמה פעמים במבנים , וככל הנראה זאת הדרך התמודדות שלי להראות שאני לא רצינית ולפגוע בבן אדם השני, שזה טעות כמובן, אבל אני יודעת שזו טעות רק אחרי שפגעתי בו) 
אז גם לא חשבתי שפגעתי בו, למרות שאני יודעת שיש לו אגו מאוד גבוה. 
אז היינו ביחד בפעם השנייה דיברנו איזה שלוש שעות אצלי בלילה ורק בסוף התנשקנו, אחרי שהיינו יחד בפעם השנייה גם אמרתי את זה, ואחר כך שראיתי אותו הוא לא הראה לי שהוא כועס, אבל שבוע אחרי הגיע מסיבה והיינו שיכורים והוא היה עם מישהי, שגם איתו בכיתה ונראת מאוד טוב ואז נכנסתי למלא מחשבות שהוא באמת ניצל אותי והיה בקטע איתה לפניי או בזמן שהיינו יחד, ממש נפגעתי ודיברנו על זה, ושאלתי אותו אם הם יהיו בקטע והוא ענה לי שיכול להיות שכן, וכמו שאני יודעת הם היו בקטע ואני חושבת שגם עכשיו, אז החלטתי לשחרר אותו ולא לחשוב עליו יותר. 
אחריי שכבר קצת שיחררתי עבר בערך שלוש שבועות והגיע עוד מסיבה שהוא היה שם והיא לא כי זה מסיבה של היישוב, היינו שוב שיכורים והוא התעצבן עליי ממש בתחילת המסיבה על משהו שטותי וכל המסיבה היינו בקאסח, בסוף המסיבה הייתי עצבנית ובאתי לצעוק עליו ואז מפה לשם הגענו לשיחה שאנחנו מוצאים על אחד השני עצבים, ואת כל האמת. 
אחריי שכבר חשבתי שהוא באמת אף פעם לא רצה אותי והוא רוצה את הילדה הזו, הוא ניסה לנשק אותי כמה פעמים וגם אמר לי, אם אני ינסה לנשק אותך את עוד פעם תאמרי שזו טעות? ואז הוא אמר לא אני לא יכול לנשק אותך את שוב פעם תאמרי איזו טעות, במקום לאמר לי, לא זה טעות כי אני נמצא בקטע עם מישהי הוא פחד להיפגע ממני. 
בסופו של דבר אני לא התנשקתי איתו למרות שאני מאוד רוצה, כי יש לו מישהי וידעתי שזה יוריד מהערך של עצמי אם אני אתנשק איתו. 
מאז לא דיברנו כל כך, הוא ילד שלא שולח הודעות הוא רגיל שכל הזמן שולחים לו, גם בנות ואני החלטתי שלא להתחיל שיחה. 
עכשיו גם מסתבר לי שחברה הכי טובה שלי שאלה אותו למה אני והוא ישבנו כל כך הרבה זמן אחרי המסיבה הוא אמר, כי הוא רצה לסגור את מה שהיה בנינו (קצת מוזר כי הוא רצה לסגור את זה בנשיקה, והוא פחות הזכיר את הילדה שיש לו קטע איתה, אלא אני הזכרתי) ואז היא שאלה אם סגרנו הוא ענה שלא, אז הוא לא שולח הודעה וגם בדרך אגב אחרי המסיבה שהוא היה עם הילדה הזו היא התחילה איתו שיחה בוואטסאפ, כי הוא כזה ילד, הוא בקושי בוואטסאפ והוא מלא אגו, בנוסף חבר שלו אמר לי שלפי הסיפור אני פגעתי בו ויש מצב מאוד גדול שהוא מנסה או לעבור הלאה עם הילדה הזו או בעצם לגרום לי לקנא. 
אז מה דעתכם? היה לו רגשות אליי?  
או בעצם הוא סתם רצה להתנשק?  
אז מה דעתכם? כן יש לו רגשות אליי או שהוא רק רצה להתנשק?  
אם לדעתכם כן יש לו רגשות אליי, לוותר עליו? או לנסות להשיג אותו?  
אם הוא רוצה אותי למה הוא איתה?????"
127294,2007,2016-07-18 14:07:00,"אני יוצאת עם מישהו כשנה וחצי,בשנה האחרונה גרנו ביחד בבית של אמא שלו עם אחיו ובת הזוג שלו ההורים שלו ואחיו הקטן.  
בהתחלה כשהכרתי אותם כולם היו נחמדים, במשך הזמן כשעברתי לגור איתם באופן רשמי הבת זוג של אחיו (בגילי) פיתחה אנטי כלשהו כלפיי שהתבטא בלא לאכול מאוכל שאני בישלתי, בקושי לדבר ואפילו בוקר טוב שזה הכי בסיסי שיש,להרחיק את אח שלו מאיתנו ואלו רק חלק מהדברים..בהתחלה ניסיתי מאוד להתקרב ולדבר איתה אבל לשווא, כל פעם הרגשתי שאני מתאמצת לחינם, אחרי הכל כששאלתי א הבן זוג שלי למה היא ככה הוא אמר שהיא בקושי מדברת אפילו איתו והיא יוצאת עם אחיו 4 שנים. אז בהתחלה ניסיתי ואז זרמתי פשוט לא עשיתי מזה סיפור עד שערב אחד בשעה ממש מאוחרת שמעתי אותה מלכלכת עלינו מול אח שלו (החדרים נורא צמודים) בגלל שהתעוררתי משינה בגלל הצעקות שלה לא קמתי אליה ופשוט סימסתי לה שאם יש לה משהו להגיד לי אני אשמח לשמוע,באותו רגע היתה דממה מוחלטת מכיוון החדר שלהם והיא רק ענתה שנדבר מחר, למחרת לא דיברנו וככה לא יצא לדבר שבוע בגלל עיסוקים שונים ואחרי שבוע ניגשתי אלייה ניסיתי לדובב אותה להבין על מה הכעס וכל מה שהיא ענתה היה שלא חשוב וזהו. אז בן זוגי עשה שיחה עם אחיו והבין מימנו שיש כמה דברים שעיצבנו אותה-אז קיבלתי ושיניתי בשביל שיהיה שקט בבית. אבל עדיין זה לא עזר גם אחרי זה ניסיתי שוב לדאוג שהכל יהיה בסדר בנינו אבל רק עם אחיו הצלחתי עד כמה שאפשר כי בכל זאת היא הבת זוג שלו. עם כל המשפחה אני בסדר רק איתה לא וזה השפיע עליי מאוד כי לגור בבית עם בנאדם שאתה לא רצוי בעיניו ואפילו שהיא אחת ואורחת שם בדיוק כמוני היא הצליחה להשפיע. כרגע אנחנו כבר שוכרים דירה(כחודש) ובקשר עם המשפחה אבל באופן לא ברור אני לא יכולה לשכוח איך גרמו לי להרגיש (היא עצמה אח שלו שנגרר אחריה ואמא של בן זוגי שתמכה בה כי היא מאוד מרחמת עלייה מסיבות כאלה ואחרות שבעיניי לא מוצדקות לרחמים,למשל שהיא גרה רחוק מההורים שלה-היא בחרה לעבור לגור עם הבן זוג שלה) בכל אופן אנחנו צריכים ללכת לבקר ולהיפגש אי אפשר להתנתק ממשפחה(זה גם לא הכוונה חלילה) אבל משהו בי מתבאס מרגיש פחות רצוי וזה רק בגלל מישהי שאני יודעת שהיא חסרת חשיבות אבל עדיין אני מרגישה איך שאני מרגישה ולא מצליחה לתת להגיון להשתלט על הרגש. מה אני אמורה לעשות? ובבקשה אל תכתבו לדבר איתה כי עדיף לדבר לקיר. עצות?"
