question_id,length,text
200027,1392,"היי, אני בת 17 והייתי בצו ראשון, בבדיקה הרפואית (איפה שקובעים פרופיל) היא שאלה אותי אם הייתי אצל פסיכולוג ואמרתי לה שכן והיא שאלה למה אז אמרתי לה כי היו לי הפרעות אכילה והיא שאלה מאיזה סוג, ופשוט לא הייתי אוכלת בגיל 12 (עקב איזשהי הטרדה מינית קשה שחוויתי והשפיעה עליי לרעה), והייתי הולכת לכל מיני פסיכולוגים וגם לתל השומר ולתזונאיות והייתי ממש שונאת את זה. היא שאלה אותי אם עדיין יש לי את זה ואמרתי לה שלא כי למדתי איך להיות רזה ובריאה בדרכים אחרות כמו לעשות ספורט ולאכול בריא (שזה באמת נכון) אבל בתוך תוכי אני יודעת ומרגישה שעדיין יש לי הפרעה כלשהי, אני רואה את עצמי יותר שמנה ממה שאני באמת,כולם אומרים לי שאני רזה ואני מרגישה ורואה את עצמי שמנה, אבל אני מודעת לזה שאני רואה משהו שגוי. (עדיין זה קשה לי, כי זה כמו שיגידו לכם שמים הם בצבע סגול למרות שאתם רואים שהם שקופים) ההבדל בין אז להיום הוא שעדיין יש לי את המחלה רק שאני מתמודדת איתה בצורה אחרת. 
בקיצור, היא אמרה שהצבא שולח לקב״ן מי שהיה לו איזשהי הפרעת אכילה. (נראה לי שבמקרה שלי זה אנורקסיה, הייתי בתת משקל רציני באותה תקופה). 
אני קצת בלחץ מהפגישה עם הקב״ן ולא יודעת מה הוא הולך לשאול ומה אני אמורה להגיד כי אני לא רוצה שיוציאו אותי מהצבא או משהו כזה . והאם כדאי לספר על שעברתי את אותה הטרדה שבעקבותה פיתחתי את ההפרעות האלה? (בראיון אישי שקובע את הקב״א סיפרתי על זה)  
לספר את האמת ולקחת סיכון שיוציאו או יתנו לי פרופיל נמוך או לשקר וליפות את המציאות? 
וגם רציתי לדעת אם יש מצב שהצבא קיבל כל מיני מסמכים מהטיפולים הפסיכולוגים שעברתי?"
200029,1119,"התחלתי לצאת עם בחור מקסים ולבבי(כך נראה לפחות עד כה), הוא בן אדם חרוץ עובד בעבודה טובה יש לו שאיפות בחיים, בקיצור מישהו שאני יכולה לראות את עצמי איתו. 
יצא מצב שהוא ישב אצלי בבית לזמן קצר השבוע ואני עדיין גרה אצל ההורים, 
הצגתי אותו כמובן בתור חבר של חברים כי אנחנו ממש בתחילת הדרך. 
מפה לשם עלה שאמא שלי עובדת עם אבא שלו, איתו הוא ביכלל לא בקשר, 
לאחר מכן קיבלתי חתיכת ""אמבוש"" מההורים שאמרו לי שאני לא יעיז לצאת איתו בטעות ושאם אני יוצאת איתו לחתוך מייד ופשוט אין לי כוח להתמודד עם זה, 
אמא שלי פשוט החליטה שלא מתאים לי לצאת איתו עפ""י הכרות עם האבא שביכלל מעולם לא היה איתו בקשר(בטענות של משפחה הרוסה וכו וכו), עכשיו אני ממש חצויה כרגע אני נמצאת במצב שאני גרה אצל ההורים ואין לי כוחות להיכנס איתם לריבים ולכאסחים אם וכאשר יגלו שאני עם הבחור. 
מתלבטת אם לחתוך עכשיו לפני שיהיו לי אליו רגשות, וגם אני מאוד לא רוצה לפגוע בו וברגשותיו 
מה הייתם עושים? חשבתי אולי להעלות בפניו את זה מאוד מאוד בעידון ולתת לו להחליט אם הוא מוכן לקחת את הסיכון והקשיים ולהמשיך להתראות אבל אני לא יודעת אם יש לי את ה""בייצים"" להעלות בפניו כזה דבר... (הוא ממש בקטע שלי ועף עליי בקטע אחר)  
בקיצור אשמח לעזרה כי אני אובדת עצות, תודה מראש למייעצים"
200030,877,"אהלן חברים נתקלתי באתר הזה במקרה אני די אובד עצות בנוגע לכל דבר כמעט , די מבולבל אני כותב פה מתוך ייאוש טוטאלי לגבי החיים שלי אז רציתי קצת לשתף אולי . אני בן 25 , נמצא בזוגיות כבר כמעט 6 שנים וסובל מנשירת שיער מגיל די מוקדם , התחלתי לשים לב ממש לתופעה בגיל 17 וממש התחלתי לפתח חוסר בטחון , ירידה משמעותית במוטיבציה , תאבון וכמעט בכל דבר ביום יום שלי . אתם בטח תשאלו , כל זה בגלל נשירת שיער ? כן אבל חלק גדול מהספיר שלי מגיע עוד מהילדות אבל כרגע אבחר לא לשתף אותו . בכל מקרה אני כיום בן 25 ואין לי פדוט חשק יותר לחיות , אני לא נהנה משום דבר בחיים שלי הכל פשוט מרגיש ונראה אפור . אני לא מצליח לשמור על שום סדר יומי כלשהו אני מפוזר בהכל , במחשבות במעשים שלי ונקלעתי לתוך איזשהו מעגל של דכאון בלתי נפסק ... בעקבות זה עובר כמעט יום שאני לא חושב בצורה אובדנית . להילחם בדבר הזה הוא כמעט בלתי אפשרי ואני מרגיש שזהו זה , כבר נגמר לי הכח .  
זהו , רק רציתי לשתף  אתכם במה שאני מרגיש ..."
200031,2031,"כפי שניתן להבין מהכותרת, עד לא מזמן הייתי בתולה, וממש פחדתי שהפעם הראשונה תהיה כואבת, אבל למען האמת לא כל כך כאב לי כמו שדמיינתי, וגם לא ירד דם. 
רק כשהוא החדיר אותו בהתחלה הרגשתי טיפונת כאב, אבל לא משהו שאי אפשר להתגבר עליו. אחרי כמה דק' זה כבר היה בסדר והרגיש טבעי. (וגם עשינו סקס חזק, רק בהתחלה זה היה עדין כי הוא לא רצה להכאיב מדי, אבל לא כזה כאב לי אז ביקשתי יותר חזק) יכול להיות שלא כזה כאב לי בגלל שיוצא לי לדחוף לעצמי אצבעות מדי פעם אז אולי זה עזר טיפה? 
 
מהסקס עצמו די נהניתי והכל, אבל גם בתור בתולה, יכולתי לחוש שזה לא היה מדהים... 
כן יצא לי להיות עם גברים בסיטואציות מיניות אחרות, ויש לי למה להשוות פחות או יותר. 
 
מבחינתי לא היה מדהים בגלל שלא הרגשתי את האיבר שלו כל כך טוב כמו שחשבתי שארגיש... (בכל זאת, בתולה... החור אמור להיות צר והדוק יותר משל בנות שכבר עשו את זה) הוא דווקא אמר לי שהוא מרגיש אותי ממש טוב ושהמקום צר... אני הרגשתי אותו יותר טוב רק בתנוחה מסוימת (מסיונרית, כשהרגליים מקופלות לכיווני, ונתלות על הכתפיים שלו, והישבן טיפה מוגבה) ורק כשזה היה חזק. 
לדעתי האיבר שלו יחסית קטן ובגלל זה לא הרגשתי את התחושה הזו שרציתי להרגיש, שהוא ממלא אותי... זה הגיוני? 
 
דבר נוסף שהפריע לי, זה שלא הצלחתי לגמור... ברור לי שבפעם הראשונה זה בסדר גמור לא לגמור, וגם לא ציפיתי. 
אבל עשינו את זה מאז עוד כמה פעמים, ולא הצלחתי לגמור באף אחת מהן. 
העניין הוא שהתרגלתי לגמור רק באוננות עם עצמי, ורק בצורה מסוימת (שפשוף של הדגדגן על כרית) ולא ע""י החדרת אצבעות...  
אבל גם כשהוא עשה לי ביד ושפשף לי את הדגדגן עם האצבעות לא הצלחתי לגמור, וגם לא הרגשתי קרובה אפילו. גם לעצמי אני לא מצליחה לאונן עם שפשוף בעזרת האצבעות, אלא אך ורק כשאני מעל הכרית. 
ניסיתי להיות מעליו ולזוז כמו שאני זזה מעל הכרית כשאני מאוננת, אבל בתנוחה הזו הכי לא הצלחתי להרגיש אותו. 
 
בקיצור, שלוש שאלות- 1. האם זה נשמע הגיוני שאני לא מצליחה להרגיש אותו טוב גם כשאלו הפעמים הראשונות שלי, ואני אמורה להיות צרה והדוקה למטה? 
 
2. לאור מה שסיפרתי (שאני מצליחה לגמור רק בצורה מסוימת שהתרגלתי אליה כבר שנים) איך אוכל להגיע לאורגזמה כשאני איתו, שתדמה בצורה הטובה ביותר את הדרך שבה אני מאוננת לבדי? 
 
3. באילו תנוחות אפשר להרגיש את החדירה הכי טוב? 
 
תודה למשיבים."
200034,1271,"היי אני בת 19 וחצי והתגייסתי לפני חצי שנה עשיתי דחיית שירות.   
אני משרתת בתפקיד יומיות מ8-17:00  
הסיפור שלי קצת מורכב בהתחלה הייתי אמורה להיות בבסיס סגור בתפקיד תומכת לחימה אך סירבתי בבקום וקיבלתי קרוב לבית.   
סירבתי כי שני כל המשפחה שלי גרה בחול ולפני שנה וחצי אבא שלי נעצר בחול וכרגע הוא במעצר בית דבר שטלטל את המשפחה אמא שלי סובלת מחרדות שני ההורים שלי לא יכולים לעבוד אבא שלי כי הוא עצור ואמא שלי בעקבות המצב הנפשי העומס ואי ידיעת השפה אחותי לא בבית ספר כי להורים שלי אין כסף לשלם עבורה.   
אני מנסה לעבוד כל יום לפרנס את עצמי ולשלוח כסף להורים שלי והגשתי טופס לפסילת מקצוע כדי לעבור לתפקיד פקידותי שאוכל לעשות בו שעות קצרות אבל כולם אומרים שזה יקח זמן ושזה לא יהיה פשוט ויש סיכוי גדול שלא יאשרו.  
בנוסף אני נמצאת במקום עם בנות שמתנכלות אלי ולא מתנהגות אלי יפה אני כל יום בוכה מרגישה את כל הנטל עלי גם של הבסיס שהבנות מתנהגות אלי ככה המפקדת שלי לא נמצאת פה ואומרת שבינתיים עלי לעשות את המוטל עלי ולא מבינה שאני לא מסוגלת לתפקד שאני במצוקה גם של הבית וגם בבסיס ואומרים לי שכל עוד אין לי קשרים לא יפסלו לי את המקצוע אני מרגישה חסרת אונים ורוצה לעשות שירות צבאי מלא אבל גם להתקיים בכבוד.  
אני מטופלת בכל גורמי תש אפשריים והם טוענים כי הם לא יכולים לקצר שעות רק לתת לי יומיות.   
אפילו קבעתי תור לקבן שעוד לא הגיע ואני בוכה כל הזמן 
תודה על ההעזרה אני ממש צריכה אותה"
200035,910,"אוקי אז ככה, אני הומו בן 24, גרתי בארץ משהו בסביבות ה20 שנה ואז החלטתי לעבור לארה״ב, אני גר פה כבר 3 שנים, הולך לי מצויין האמת, אני מרוויח מלא כסף, טס הרבה לחופשות ובאמת שלא חסר לי כלום. 
מצד שני, יש לי קצת חסך בקטע הזוגי, בארץ לא היה לי חסר גברים, הייתי יוצא לדייטים, פה ושם בזוגיות.. ופה זה מרגיש לי שזה לא מתחבר, עם אף אחד האמת. 
תמיד יוצא שאני מדבר עם איזה גבר פה הוא פתאום נעלם לשום מקום, מפסיק לענות, וזה באיזשהו שלב מפסיק לזרום ממש מהר, בארץ היה לי הרבה פחות קשה, אבל זה כבר מגיע לשלב שאני שואל את עצמי אם זה בגלל ההבדלי תרבויות והמנטליות או שזה פאק ממני? 
לא מצליח להבין למה לא זה לא מצליח וכבר די נמאס לי, בא לי לצאת לדייטים, לשתות עם מישהו ולהכיר אבל זה תמיד נתקע או זה שאני מדבר איתו נעלם.. וזה לא שאני לא הטעם שלהם, אני מדבר פה גם על גברים שהם בעצמם התחילו איתו בהתחלה.. כאילו מה בגלל שאני מהגר? אם אני לא אמריקאי אז אני מוזר? 
לא מצליח להבין את זה ואין לי פתרון לזה וזה ממש מתחיל לתסכל אותי): הלפ!"
200036,907,"אז אני התגייסתי לצבא לפני כמעט 5 חודשים, ואני ממש מתקשה בנושא השינה, לישון בבסיס ולישון בכללי, 
אני נמצאת בתפקיד של יומיות למזלי, ואני יודעת שאני לא צריכה להתבכיין כי זה מה שבחרתי ויש אנשים בתפקידים סגורים אבל אני עדיין מתקשה,  
אני הולכת לישון כל יום בסביבות 10 וחצי-11 ומתעוררת פעם אחת באמצע הלילה בסביבות 4 אבל קמה ב6, כל פעם שאני קמה אני מרגישה מותשת ועייפה ושאין לי כוח, זה משפיע על התפקוד שלי בכל היום ועל המצב רוח שלי והגישה שלי, כשאני צריכה להגיע לרכבת ב7 ואני פשוט במצב רוח עייף ועצבני, אני לא מצליחה לשנות את המצבי רוח ואולי להסתדר יותר, הדבר היחיד שמצליח לעודד אותי הוא כשאני מזכירה לעצמי שהיום אני חוזרת הביתה לחדר שלי, אבל יש גם ימים שיש לי בהם שמירות(בערך פעמיים שלוש בחודש) שזה בכלל גורם לי להתנהג כאילו מישהו מכריח אותי להישאר לנצח בבסיס, מאחר ואני פשוט לא מסוגלת לישון בבסיס וקשה לי מבחינה נפשית. 
יש איזשהי דרך לשנות את זה? כולם אומרים לי פשוט ""לחשוב חיובי"" אבל אני לא מצליחה ולא יודעת איך"
200038,1394,"שלום, 
ההורים שלי נשואים 35 שנים.שנים שהזוגיות שלהם לא ככ טובה היא מכבדת אותו מעריכה אותו,כל החיים היו הילדים שלה. 
תמיד ידעתי שבנוגע ליחסי מין היו בעיות כמעט בהתחלה.לאבא שלי יש בעיה רצינית וכמה שניסו מכונים כדורים,משחות עזרה ויעוץ שום דבר לא הועיל. 
אמא שלי שרדה את כל השנים בשביל המשפחה בשביל הילדים ודאגה לספק את עצמה לבד. 
כנראה שהזמן עושה את שלו והיא סוחבת שנים של קושי לדחיית סיפוקים ומגע נורמלי שאין לה מהגברים שלה. 
לפני חודש הכירה מישו נשוי שכמובן מספר לה שגם אצלו אין זוגיות ומניות... 
היא פרקה והתחילה לשתף אותי שהיה מגע אבל עדיין לא שכבו,היא כל הזמן מנסה לחפש איזה אישור שזה בסדר לאשת איש לשכב עם קונדום או לגעת וזה לא ממש איסור מבחינתה. 
דיברתי איתה ניסיתי להבין את המקום שלה את הכאב,הבאתי לה מקורות שזה אסור ומוחלט ובנוסף מהצד המוסרי של הנושא אבל רואים שהיא במקום אחר. 
אני מרגישה הבוגרת שצריכה לתת על הראש כמו לילדה בת 20 עם ריגושים של ילדים. 
אובדת עצות מה לעשות???? מה להגיד??? איך להפחיד אותה??? איך לגרום לה להפסיק??? 
עניין של ימים עד שממש ישכבו ואז כבר דרך חזרה לא תהייה. 
גירושים לא על הפרק היא לא מוכנה לפרק את המשפחה מה יגידו מה יהיה לא יעשה אתזה לאבא שלכם...בקיצור ממש בעיה. 
אני לא ישנה רק לחוצה ופשוט צריכה עזרה מה להגיד לב מה אומרים בכל זאת אני בת 29 ומרגישה מבוגרת ממנה בהרבה שנים. 
יש אצלי כעס גדול שמפחדת פשוט להתפרץ עליה,גם שפתאום היא כאילו דוחה אותי בהתנהגות מרגיש שהיא לא אמא שלי... 
תודה שקראתם עד כאן 
אשמח לעזרה עוד היום כדי שאוכל לעצור את כל הסרט הזה. 
שיר"
200041,900,"היי, אני סטודנט סמסטר א ואיך שהתחילה השנה שמתי עין על מישהי, היא הייתה מאוד שקטה וביישנית וזה בדיוק מה שאני אוהב. בכל מקרה התחלנו לדבר והרגשתי שגם היא מאוד בקטע, היא שאלה אותי אם יש לי חברה, וגם הציעה שנלך ביחד למסיבת סילבסטר. 
קבענו שאני אאסוף אותה, אבל בסוף זה לא יצא ישבנו אצלי כמה חברים משותפים שלי ושלה (גם היא בניהם) ומשהגענו למסיבה ראיתי שהיא לא מתנתקת מהפלאפון. 
באיזשהו שלב היא פשוט נעלמה לי וחזרה עם מישהו שהוא ידיד של אחת הבנות שמהחבר'ה. בכל מקרה דיי מהר קישרתי ואני מרגיש סוג של השלו אותי, אני לא יודע אם זה במכוון או לא, למרות שתכלס אני ממש מרגיש שכן, כי נשים יודעות מה הן עושות הן לא סתומות. עכשיו אני דיי פגוע אני לא אגיד ממש כי ממש קשה לפגוע בי ואני לא אדם שנוטה לקחת ללב, אבל עדיין אני פשוט רוצה לנתק קשר. לא בא לי יותר לראות אותה או לעזור לה בלימודים או שומדבר, זה נראה לכם לגיטימי לנתק קשר על דבר כזה לגמריי עם מישהי? ואם היא תשאל למה אני מתרחק לזרוק לה את זה לפרצוף או לחרטט משהו?"
200042,1137,"אני לא יודעת כל כך איך לתאר או להסביר את זה אבל אני מרגישה שלאחרונה עוברות לי בראש המון מחשבות רעות..  
אני לא עושה שום דבר מהדברים שאני חושבת עליהם ואלה גם לא מחשבות של ״משהו שאני רוצה לעשות״ 
 אבל לא אעשה כי זה לא מוסרי״ אלא פשוט מחשבות של דברים שיכלתי לעשות. 
למשל אני נכנסת לחנות אני חושבת שהייתי יכולה לגנוב משם משהו בקלות ומתחילה לחשוב על דרכים לגנוב סתם לא מתוך מקום של לעשות את זה, או שליוויתי מישהי למשחק כדורגל והיו שם ילדים קטנים אז דיברתי איתם שיחקתי וצחקתי איתם ובו זמנית חשבתי כמה קל אם הייתי אדם רע היה להגיד להם לבוא איתי ולחטוף אותם ולפגוע בהם, אני ממש מתביישת לכתוב את זה אבל אפילו לפגוע מינית.  
 
אני לא רוצה לבצע אף אחד מהדברים האלה ומרגישה נגעלת מעצמי שעולות לי מחשבות כאלה.. אני מרגישה שמשהו בראש שלי לא בסדר ואין לי מושג איך לגרום לזה להפסיק..  
 
יש פה עוד מישהו שזה קורה לו לפעמים?  
יש לכם רעיונות איך להפסיק את זה?  
אתם חושבים שמשהו בי לא בסדר ולא נורמאלי?  
אתם חושבים שיש מצב שבאיזשהו שלב מרוב מחשבות הדברים האלה יפסיקו להגעיל ולזעזע אותי ויתחילו להפוך ממחשבות לרצונות?  
 
חשוב לציין שאני עושה שנת שירות במקום קשה ונחשפתי לסיפורי חיים מאוד מאוד קשים של פגיעות מיניות הזנחה מכות ועוד.. יכול להיות שזה קשור?"
200043,1790,"שלום לכולם. נושא שמעסיק אותי בתקופה האחרונה וקצת תוקע לי את המשך הזוגיות. אני יוצאת עם בחור דתי כיפה סרוגה כבר חצי שנה ואני חוזרת בתשובה מגיעה מרקע מסורתי. הגיע שלב בקשר שצריך לעשות שבתות ביחד ולישון בחדרים נפרדים בגלל צניעות וייחוד. קשה לי עם השבתות האלה מאוד. אני בחורה שלא כל כך אוהבת לישון מחוץ לבית, גם בצבא היה לי קשה אבל התמודדתי בכל זאת. לא מספיק שאני צריכה לישון מחוץ לבית אז גם זה לישון בחדר לבד ולא ביחד עם בן הזוג כי אסור.. יש גם את עניין הארוחות עם המשפחה שזה קשה מבחינה חברתית. עניין בית הכנסת שצריך ללכת ואני לא נוהגת ללכת בכלל לבית כנסת ואפילו לא יודעת להתפלל.אני אפילו לא יודעת מה זה בגדי שבת ומה לובשים.. כשחזרתי בתשובה לקחתי על עצמי חלק מהמצוות בצורה קלילה, שבת ובגדים צנועים אבל עדיין לא נכנסתי לתוך העולם הדתי. אז בקיצור קשה עם נושא הפרטיות גם כן, שכולם משתמשים באותם שירותים ומקלחת. יש שירותי אורחים בקומה למטה וגם בתוך חדר ההורים, אבל בכל זאת צריך להיכנס ולהרגיש פחד שאולי מישהו צריך את השירותים ושלא נדבר על נושא אישי ולא נעים לדבר עליו, פרטיות של כל אדם לעשות את הצרכים שלו, וזה לא מקום שרגילים אליו וזה לא פשוט מבחינתי בייחוד מול בן הזוג ומול הגברים שנמצאים בבית. 
דיברתי עם החבר על הנושאים שמפריעים לי הוא הבין והקשיב אבל מאוד נבהל מזה שאני נלחצת ככה מדברים והרגיש רע, אמר שאם השבת מהווה כזה קושי אז עדיף שלא אגיע בכלל. וזה מבאס שאני רוצה להתמודד למרות שקשה לי ואני מרגישה שאני לבד בהתמודדות. חשוב לציין כי שנינו סובלים מחרדות ופחדים- הוא סובל מפחדים בעיקר במה שקשור לזוגיות ואני פוגשת את הפחדים שלי בעיקר כשיש התמודדות חדשה בחיים וזה לגיטימי לדעתי. בקיצור כל אחד הגיע עם הבעיות שלו לקשר. אנחנו הולכים יחד לפסיכולוגית ועושים טיפול cbt. זה עוזר לחרדות. אבל בכל זאת עדיין צריכים להתמודד. לי יש את ההתמודדות שלי ואני לבד בה ובגלל זה בחרתנ לשתף אתכם ואני בטוחה שיהיו הרבה הצעות ורעיונות להתמודדות עם הקשיים. אני מודה לכם על הסבלנות לקרוא ולהכיל והרצון הטוב לסייע. :-)"
